Ticker,CompanyName,Notes,naics_orig,naics,Sector,Industry,@@@GLASSDOOR@@@,TotalReviews,OverallRating,Culture_Values,WorkLifeBalance,SeniorManagement,Compensation_Benefits,CareerOpportunities,Recommend,PositiveBusinessOutlook,TotalCEORatings,CEOApproval,TotalInterviews,PositiveInterviewExperience,NeutralInterviewExperience,NegativeInterviewExperience,InterviewDifficulty,TotalBenefitRatings,BenefitRating,@@@MINDSET_CODING@@@,xOTIOverall,OTI_Coded,OTI1_H,OTI2_H,OTI3_H,OTI4_H,OTI5_H,OTI6_H,OTI7_H,OTI8_H,rOTI2_H,Performance_H,Growth_H,TheBest_H,Motivated_H,Geniuses_H,WorkHard_H,Products_H,Clients_H,Competitors_H,Employees_H,Diversity_H,OTI1_S,OTI2_S,OTI3_S,OTI4_S,OTI5_S,OTI6_S,OTI7_S,OTI8_S,Performance_S,Growth_S,TheBest_S,Motivated_S,Geniuses_S,WorkHard_S,Products_S,Clients_S,Competitors_S,Employees_S,Diversity_S,rOTI5_H,rOTI7_H,rOTI2_S,rOTI5_S,rOTI7_S,xOTI_H,xOTI_S,diff_OTI_HvsS,VAR00001,xPerformance,xGrowth,xTheBest,xMotivated,xGeniuses,xWorkHard,xProducts,xClients,xCompetitors,xEmployees,xDiversity,xOTI_Dweck,@@@Compustat@@@,conm_2013,conm_2014,gvkey_2013,gvkey_2014,datadate_2013,datadate_2014,fyear_2013,fyear_2014,indfmt_2013,consol_2013,popsrc_2013,curcd_2013,fyr_2013,fyr_2014,emp_2013,emp_2014,gp_2013,gp_2014,sale_2013,sale_2014,ni_2013,ni_2014,revt_2013,revt_2014,at_2013,at_2014,dltt_2013,dltt_2014,ebit_2013,ebit_2014,seq_2013,seq_2014,teq_2013,teq_2014,xrd_2013,xrd_2014,costat_2013,costat_2014,spcsrc_2013,spcsrc_2014,DIV_str_C,DIV_str_E,DIV_str_H,DIV_con_A,DIV_con_C,DIV_con_D,DIV_str_num,DIV_con_num,CGOV_str_num,CGOV_con_num,CGOV_con_K,CGOV_con_L,CGOV_con_M,CGOV_str_G,CGOV_str_H,YEAR,CompanyAge,CompFounded,InsidersControl,InsidersPctg,DirectorsInside,DirectorsInsidePct,DirectorsOutside,DirectorsOver10YrsTenure,DirectorsOver10YrsTenurePct,DirectorsOver15YrsTenure,DirectorsOver15YrsTenurePct,DirectorsProblem,DirectorsProblemPct,DirectorsWomen,DirectorsWomenPct,DirectorsTotal,CEOCompensationYear,Tenure,CEOBaseSalary,CEOSharesHeld,CEOBonus,CEOTotAnnComp,CEOAllOtherCompensation,@@@@@@,ROE_2013,ROS_2013,xLogRev13,xLogRev14,xLogEmp13,xLogEmp14,xLogAt13,xLogAt14,xRisk13,xRisk14,xRD_intensity13,xRD_intensity14,xOTI_1SD,xEChange,@@@Process@@@,xOTI,xLEmp13,xLEmp14,xLRev13,xLAt13,CompAge,Overall,Culture,Reviews,ID,Exclude,filter_$,ZxOTIOverall,ZOverallRating
HPQ,Hewlett-Packard, ,3341,3341,31,"computers, office equipment", ,16209,3.3,3.4,3.5,2.7,3.1,3,62,37,6096,67,2846,68,22,9,2.9,1063,3.6, ,3.125, ,4,3,4,4,3,4,3,4,4,2,3,2,3,2,3,2,0,0,2,0,3,4,2,2,5,2,5,2,5,3,4,3,4,2,2,0,0,1,0,4,4,3,2,2,4,2.25,1.75, ,3.5,3,3,3,3,2.5,2,0,0,1.5,0,3.25, ,HEWLETT-PACKARD CO,HEWLETT-PACKARD CO,5606,5606,10/31/2013,10/31/2014,2013,2014,INDL,C,D,USD,10,10,317.5,302,29468,30226,112298,111454,5113,5013,112298,111454,105676,103206,16608,16039,8455,9092,27269,26731,27656,27127,3135,3447,A,A,B+,B+,0,1,1,0,0,0,2,0,0,2,1,0,1, , ,2013,70,1939,No,0.019,2,0.166667,8,0,0,0,0,0,0,3,0.25,12,2012,2,1, ,0,1907817,220901, ,0.305720278,0.045530642,11.62891133,11.62136723,5.763622475,5.713732806,11.56813309,11.54448227,0.15715962,0.155407631,0.027916793,0.030927558, ,-15.5, ,3.125,5.763622475,5.713732806,11.62891133,11.56813309,70,3.3,3.4,16209,15,0,1,-0.809921743,-0.125730084
HSH,Hillshire Brands, ,311612,311612,31,food consumer products, ,119,2.7,2.3,2.3,2.2,2.9,2.5,37,23,3,60,27,50,12,37,2.3,17,3.9, ,5.5,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,0,0,2,0,5,2,5,5,2,5,2,5,4,3,1,2,0,3,2,0,0,1,0,6,6,5,5,5,6,5,1, ,2,4,0.5,3.5,0,4,1.5,0,0,1.5,0,5.5, ,HILLSHIRE BRANDS CO,HILLSHIRE BRANDS CO,9411,9411,6/30/2013,6/30/2014,2013,2014,INDL,C,D,USD,6,6,9.1,9,1336,1310,3920,4085,252,213,3920,4085,2434,2708,932,839,358,400,484,637,484,637, , ,I,I,B-,B-,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,24,1985,No,0,1,0.1,9,1,0.1,0,0,1,0.1,2,0.2,10,2012,2,800000, ,0,2305484,353074, ,0.739669421,0.064285714,8.273846933,8.315077007,2.312535424,2.302585093,7.797291274,7.903965634,0.382908792,0.309822747, , , ,-0.1, ,5.5,2.312535424,2.302585093,8.273846933,7.797291274,24,2.7,2.3,119,288,0,1,0.79397064,-1.659955415
HFC,HollyFrontier, ,324110,324110,31,petroleum refining, ,32,3.6,2.9,3.4,2.7,3.9,3.2,65,49,13,100,10,88,11,0,2.8,7,3.4, ,5,1,5,2,5,5,2,5,2,5,5,2,3,1,4,1,4,2,3,1,4,0,5,2,5,5,2,5,2,5,4,3,4,4,3,4,2,1,0,5,1,5,5,5,5,5,5,5,0, ,3,3,2.5,4,2,4,2,2,0.5,4.5,0.5,5, ,HOLLYFRONTIER CORP,HOLLYFRONTIER CORP,5667,5667,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,2.662,2.686,1709.183,993.524,20160.56,19764.327,735.842,281.292,20160.56,19764.327,10056.739,9230.64,997.519,1054.89,1281.274,515.534,5999.62,5523.584,6609.398,6100.719, , ,A,A,B,B,0,0,0,0,1,1,0,2,0,0,0,0,0, , ,2013,15,1998,No,0,1,0.090909,10,1,0.090909,1,0.090909,1,0.090909,0,0,11,2012,4,920000, ,0,3712398,474398, ,0.193856384,0.036499085,9.9114835,9.891633925,1.298009446,1.304541859,9.215998236,9.130283664,0.099189111,0.11428135, , , ,0.024, ,5,1.298009446,1.304541859,9.9114835,9.215998236,15,3.6,2.9,32,143,0,1,0.456309086,0.641382581
HD,Home Depot, ,444110,444110,44,specialty retailers: other, ,14680,3.5,3.6,3,3,3.2,3.3,68,61,3544,80,3606,67,19,12,2.3,1736,3.5, ,4.5, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,1,1,1,1,0,6,1,6,6,1,6,1,6,5,3,1,4,0,4,2,1,0,3,0,3,3,6,6,6,3,6,3,1,4,2.5,2,3,1.5,3,1.5,1,0.5,2,0,4.5, ,HOME DEPOT INC,HOME DEPOT INC,5680,5680,1/31/2014,1/31/2015,2013,2014,INDL,C,D,USD,1,1,365,371,27390,28954,78812,83176,5385,6345,78812,83176,40518,39946,14691,16869,9166,10502,12522,9322,12522,9322,0,0,A,A,A,A,0,1,1,0,0,0,2,0,0,0,0,0,0, , ,2013,35,1978,No,0.0037,1,0.1,8,2,0.2,0,0,2,0.2,2,0.2,10,2012,6,1086500, ,0,3877775,291889, ,0.731991695,0.068327158,11.27482055,11.32871412,5.902633333,5.918893854,10.6095016,10.59528382,0.362579594,0.422295098,0,0, ,6, ,4.5,5.902633333,5.918893854,11.27482055,10.6095016,35,3.5,3.6,14680,34,0,1,0.118647531,0.385678359
HON,Honeywell International, ,334512,334512,31,aerospace and defense, ,4703,3,2.8,2.9,2.4,2.7,2.9,48,37,96,60,1037,62,22,15,2.9,553,2.6, ,1.125,0,1,6,1,1,6,1,6,1,1,5,0,5,0,5,0,5,0,0,4,0,2,5,1,1,6,1,6,1,5,1,4,1,4,1,1,0,0,3,0,1,1,2,1,1,1,1.25,0.25, ,5,0.5,4.5,0.5,4.5,0.5,3,0,0,3.5,0,1.25, ,HONEYWELL INTERNATIONAL INC,HONEYWELL INTERNATIONAL INC,1300,1300,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,131,127,12248,12798,39055,40306,3924,4239,39055,40306,45435,45451,6801,6046,6164,6429,17467,17657,17579,17784,1804,1892,A,A,A,A,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,50,1963,No,0.0172,1,0.083333,11,4,0.333333,0,0,0,0,3,0.25,12,2012,11,1800000, ,4800000,6989972,389972, ,0.350645657,0.100473691,10.57272619,10.60425562,4.882801923,4.852030264,10.72403801,10.7243901,0.149686365,0.133022376,0.046191269,0.046940902,0,-4, ,1.125,4.882801923,4.852030264,10.57272619,10.72403801,50,3,2.8,4703,78,0,1,-2.160567961,-0.892842749
HRL,Hormel Foods, ,311611,311611,31,food consumer products, ,191,3.7,3.6,2.7,3.5,4.1,3.9,75,83,23,95,89,74,18,6,2.8,30,4.3, ,5.5,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,5,2,0,3,0,5,2,5,5,2,5,2,5,3,4,1,4,0,4,4,2,0,1,0,6,6,5,5,5,6,5,1, ,1.5,4.5,0.5,4.5,0,4.5,4.5,2,0,2,0,5.5, ,HORMEL FOODS CORP,HORMEL FOODS CORP,5709,5709,10/31/2013,10/31/2014,2013,2014,INDL,C,D,USD,10,10,19.8,20.4,1537.666,1699.527,8751.654,9316.256,526.211,602.677,8751.654,9316.256,4915.88,5455.619,250,250,793.176,923.335,3311.04,3605.678,3316.579,3612.056,29.9,29.9,A,A,A+,A+,0,1,1,0,0,0,2,0,0,0,0,0,0, , ,2013,118,1891,No,0.0306,2,0.166667,10,3,0.25,0,0,0,0,4,0.333333,12,2012,7,1000220, ,300,4315113,59449, ,0.239154864,0.060127034,9.07699799,9.13951611,3.034952987,3.063390922,8.50022606,8.604401366,0.050855595,0.045824314,0.003416497,0.003209444, ,0.6, ,5.5,3.034952987,3.063390922,9.07699799,8.50022606,118,3.7,3.6,191,319,0,1,0.79397064,0.897086803
HST,Host Hotels & Resorts, ,531110,531110,53,real estate, ,7,3.3,3.3,3.6,3.2,4.3,2.2,46,28,4,100,3,50,0,50,4.3,3,4.3, ,4.125, ,4,3,4,4,3,4,3,4,4,2,3,2,3,2,3,2,1,0,5,0,5,2,5,5,2,5,5,2,4,0,3,4,2,4,3,1,0,2,0,4,4,5,5,2,4,4.25,0.25, ,3,1.5,2.5,3.5,2,3.5,2.5,1,0,3.5,0,4.5, ,HOST HOTELS & RESORTS INC,HOST HOTELS & RESORTS INC,7063,7063,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,0.242,0.251,620,773,5153,5384,317,732,5153,5384,12814,12207,4442,3606,499,661,7228,7336,7262,7368,0,0,A,A,B-,B-,0,0,0,0,0,1,0,1,0,0,0,0,0, , ,2013,20,1993,No,0.025,2,0.2,7,5,0.5,4,0.4,1,0.1,3,0.3,10,2012,6,825000, ,0,2751800,118482, ,0.068713853,0.061517563,8.547334348,8.591186871,0.216722984,0.223943231,9.458293602,9.409764837,0.346652099,0.295404276,0,0, ,0.009, ,4.125,0.216722984,0.223943231,8.547334348,9.458293602,20,3.3,3.3,7,469,0,1,-0.134598634,-0.125730084
HUM,Humana, ,621491,621491,62,health care: insurance and managed care, ,2354,3.3,3.4,3.3,2.8,3.4,3,62,44,897,69,627,64,20,14,2.8,430,3.7, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,4,0,5,1,6,1,6,6,1,6,1,6,2,4,1,5,1,4,3,2,0,4,1,6,6,6,6,6,6,6,0, ,1,4.5,0.5,5,0.5,4.5,2,3,0,4.5,1,6, ,HUMANA INC,HUMANA INC,27914,27914,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,52,57,8794,10450,41313,48500,1231,1147,41313,48500,20735,23466,2600,3825,2044,2362,9316,9646,9316,9646,0,0,A,A,B+,B+,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,48,1961,No,0.0115,1,0.090909,7,4,0.363636,1,0.090909,0,0,1,0.090909,11,2012,12,1085000, ,0,3379512,667012, ,0.219407471,0.029796916,10.6289325,10.78931908,3.970291914,4.060443011,9.939578373,10.06330784,0.12539185,0.16300179,0,0,1,5, ,6,3.970291914,4.060443011,10.6289325,9.939578373,48,3.3,3.4,2354,73,0,1,1.131632194,-0.125730084
HII,Huntington Ingalls Industries, ,336611,336611,31,aerospace and defense, ,325,3.3,3,3.4,2.5,3.5,3.3,65,45,156,80,82,73,15,11,2.6,58,3.8, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,3,4,0,5,0,6,1,6,6,1,6,1,6,2,5,1,4,0,4,1,3,0,4,0,6,6,6,6,6,6,6,0, ,1,5,0.5,4.5,0,4.5,2,3.5,0,4.5,0,6, ,HUNTINGTON INGALLS IND INC,HUNTINGTON INGALLS IND INC,186310,186310,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,38,38,1415,1611,6820,6957,261,338,6820,6957,6225,6269,1700,1592,450.6,748,1521,1365,1521,1365,22,18,A,A, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2013,0, ,No,0.0211,1,0.111111,8,0,0,0,0,0,0,2,0.222222,9,2012,2,900000, ,0,2950499,25499, ,0.296252465,0.038269795,8.827614751,8.847503626,3.663561646,3.663561646,8.736328721,8.743372131,0.273092369,0.253947998,0.003225806,0.002587322,1,0, ,6,3.663561646,3.663561646,8.827614751,8.736328721,0,3.3,3,325,380,0,1,1.131632194,-0.125730084
HUN,Huntsman, ,3251,3251,31,chemicals, ,187,3.2,3,3.5,2.7,3.4,2.7,55,43,73,73,38,60,28,10,2.7,21,3.7, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,2,0,5,0,6,1,6,6,1,6,1,6,2,5,1,4,0,4,1,2,0,4,2,6,6,6,6,6,6,6,0, ,1,5,0.5,4.5,0,4.5,1,2,0,4.5,1,6, ,HUNTSMAN CORP,HUNTSMAN CORP,162401,162401,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,12,16,2200,2355,11079,11578,128,323,11079,11578,9188,11002,3639,4939,693,815,1980,1778,2129,1951,140,158,A,A,B-,B-,0, ,0,0,0,1,0,1,0,0,0,0,0, , ,2013,43,1970,No,0.2238,2,0.2,5,2,0.2,2,0.2,0,0,1,0.1,10,2012,13,1200000, ,0,7968343,274343, ,0.325504932,0.011553389,9.312806704,9.356862025,2.564949357,2.833213344,9.125653564,9.305832353,0.396060078,0.448918378,0.01263652,0.013646571,1,4, ,6,2.564949357,2.833213344,9.312806704,9.125653564,43,3.2,3,187,241,0,1,1.131632194,-0.381434306
IEP,Icahn Enterprises,no info on website; not on glassdoor,999977,999977,52,Finance, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ICAHN ENTERPRISES LP,ICAHN ENTERPRISES LP,13709,13709,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,59.565,65.577,5051,2660,20661,18975,1025,-373,20661,18975,31745,35780,9295,11488,2931,259,6092,5443,13309,12390,177,192,A,A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.220226914,0.049610377,9.936003144,9.850877602,4.103717168,4.198359173,10.36549051,10.48514436,0.292802016,0.321073225,0.008566865,0.010118577, ,6.012, , ,4.103717168,4.198359173,9.936003144,10.36549051, , , , ,178,1,0, , 
ITW,Illinois Tool Works, ,33399,33399,31,industrial machinery, ,321,3.4,3.3,3.4,2.9,3.4,3,59,63,99,78,66,60,20,20,2.8,65,4, ,1.5625,0,2,5,2,2,5,2,5,2,2,5,0,4,1,4,1,2,1,0,4,1,1,6,1,2,6,1,6,1,5,1,5,2,4,1,4,1,0,3,0,2,2,1,1,1,2,1.125,0.875, ,5,0.5,4.5,1.5,4,1,3,1,0,3.5,0.5,1.5, ,ILLINOIS TOOL WORKS,ILLINOIS TOOL WORKS,5878,5878,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,51,49,5851,6073,14135,14484,1679,2946,14135,14484,19966,17678,2793,5981,2516,2891,9703,6819,9709,6824,240,227,A,A,A-,A-,0,0,1,0,0,0,1,0,0,0,0,0,0,0, ,2013,101,1912,No,0.034,1,0.083333,11,4,0.333333,2,0.166667,0,0,2,0.166667,12,2012,7,1202000, ,0,4435706,210834, ,0.259141003,0.118783162,9.55640927,9.580799871,3.951243719,3.912023005,9.901786106,9.780076208,0.139887809,0.338330128,0.01697913,0.015672466,0,-2, ,1.5625,3.951243719,3.912023005,9.55640927,9.901786106,101,3.4,3.3,321,155,0,1,-1.865114101,0.129974138
IM,Ingram Micro, ,423430,423430,42,wholesalers: electronics and office equipment, ,876,3.2,3.3,3.2,2.8,3.1,3,62,44,379,75,181,58,21,19,2.9,118,3.6, ,4.5, ,5,2,5,5,2,5,2,5,5,2,4,1,4,1,4,1,4,0,3,2,4,3,4,4,3,4,3,4,2,4,1,3,1,4,1,0,0,3,2,5,5,4,4,4,5,4,1, ,2,4,1,3.5,1,4,1,2,0,3,2,4.5, ,INGRAM MICRO INC,INGRAM MICRO INC,63919,63919,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,21.8,21.7,2569.992,2752.783,42553.918,46487.426,310.583,266.691,42553.918,46487.426,11791.195,12831.443,797.454,1096.889,549.943,617.429,3949.625,4165.826,3949.625,4165.826, , ,A,A,B,B,0,0,0,0,0,1,0,1,0,0,0,0,0, , ,2013,34,1979,No,0.055,1,0.090909,9,5,0.454545,2,0.181818,0,0,2,0.181818,11,2012,1,840501, ,0,2488340,34169, ,0.139239295,0.007298576,10.65852721,10.74693715,3.126760536,3.122364924,9.375108345,9.459653922,0.067631313,0.085484462, , , ,-0.1, ,4.5,3.126760536,3.122364924,10.65852721,9.375108345,34,3.2,3.3,876,76,0,1,0.118647531,-0.381434306
INGR,Ingredion, ,311221,311221,31,food production, ,129,3.3,3,3,2.9,3.3,2.9,52,60,75,69,47,41,21,36,2.7,24,3.3, ,5.5,1,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,1,3,0,4,1,6,1,6,6,1,6,1,6,2,4,1,4,0,4,2,3,0,4,1,5,5,6,6,6,5,6,1, ,1.5,4,1,4,0.5,4,1.5,3,0,4,1,5.5, ,INGREDION INC,INGREDION INC,66016,66016,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,11.3,11.4,1650,1640,6653,5998,396,355,6653,5998,5360,5091,1717,1804,597,590,2404,2177,2429,2207,37,37,A,A,B+,B+,1,0,0,0,0,0,1,0,0,0,0,0,0, , ,2013,107,1906,No,0.013,1,0.1,8,3,0.3,0,0,0,0,2,0.2,10,2012,4,1043500, ,0,2891314,189470, ,0.245780156,0.05952202,8.80282316,8.699181359,2.509599262,2.517696473,8.586719254,8.535229554,0.320335821,0.354350815,0.005561401,0.006168723, ,0.1, ,5.5,2.509599262,2.517696473,8.80282316,8.586719254,107,3.3,3,129,386,0,1,0.79397064,-0.125730084
NSIT,Insight Enterprises, ,423430,423430,42,wholesalers: electronics and office equipment, ,603,3.3,3.6,3.5,3.1,3,3.1,59,55,293,86,108,65,18,16,2.6,85,2.9, ,4.5, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,2,3,0,4,0,4,3,4,4,3,4,3,4,4,3,4,4,3,4,3,1,0,4,0,5,5,4,4,4,5,4,1, ,2.5,3.5,2.5,4,2,4,2.5,2,0,4,0,4.5, ,INSIGHT ENTERPRISES INC,INSIGHT ENTERPRISES INC,31453,31453,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,5.202,5.406,740.431,752.973,5144.347,5316.229,71.021,75.684,5144.347,5316.229,1867.718,1948.123,66.949,62.535,133.977,139.719,716.918,721.231,716.918,721.231,0,0,A,A,B,B,0, ,0,0,0,1,0,1,0,0,0,0,0, , ,2013,25,1988,No,0.0115,1,0.111111,6,4,0.444444,3,0.333333,0,0,1,0.111111,9,2012,3,675000, ,0,1102157,24688, ,0.186879113,0.013805639,8.545653721,8.578519496,1.824871821,1.857235051,7.532472644,7.574621624,0.035845347,0.032100129,0,0, ,0.204, ,4.5,1.824871821,1.857235051,8.545653721,7.532472644,25,3.3,3.6,603,470,0,1,0.118647531,-0.125730084
INTC,Intel, ,334413,334413,31,semiconductors and other electronic components, ,9574,3.7,3.6,3.6,2.9,3.9,3.5,72,44,3476,61,2800,71,20,7,3,1157,4.2, ,4, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,0,5,0,5,0,5,2,5,5,2,5,2,5,2,4,0,4,0,4,2,1,0,1,0,3,3,5,5,5,3,5,2, ,2.5,3,1.5,3,1.5,3,1,3,0,3,0,4, ,INTEL CORP,INTEL CORP,6008,6008,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,107.6,106.7,39262,43864,52708,55870,9620,11704,52708,55870,92358,91956,13165,12107,12531,15642,58256,56777,58256,56777,10611,11537,A,A,B+,B+,0,1,1,0,0,1,2,1,0,0,0,0,0, , ,2013,45,1968,No,0,2,0.2,8,3,0.3,1,0.1,1,0.1,2,0.2,10,2012,8,1200000, ,0,6957700,523200, ,0.215102307,0.182514988,10.87252253,10.93078284,4.687671407,4.679349584,11.43342761,11.42906548,0.142543147,0.131660794,0.201316688,0.206497226, ,-0.9, ,4,4.687671407,4.679349584,10.87252253,11.43342761,45,3.7,3.6,9574,54,0,1,-0.219014023,0.897086803
IBM,International Business Machines,not on glassdoor,541519,541519,54,information technology services, , , , , , , , , , , , , , , , , , , , ,5.5,1,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,0,1,0,0,0,6,1,6,6,1,6,1,6,1,4,0,3,0,3,0,1,0,0,0,5,5,6,6,6,5,6,1, ,1,4,0.5,3.5,0.5,3.5,0,1,0,0,0,5.5, ,INTL BUSINESS MACHINES CORP,INTL BUSINESS MACHINES CORP,6066,6066,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,431.212,379.592,53770,51440,99751,92793,16483,12022,99751,92793,126223,117532,32856,35074,19389,18341,22792,11868,22929,12014,5959,5595,A,A,A+,A+,0,1,1,1,0,0,2,1,0,0,0,0,0, , ,2013,99,1914,No,0,1,0.076923,12,3,0.230769,0,0,2,0.153846,3,0.230769,13,2012,1,1500000, ,0,6102725,687725, ,0.845610362,0.165241451,11.51043236,11.43812648,6.068916209,5.941727935,11.74580546,11.67446592,0.260301213,0.298420856,0.059738749,0.060295496, ,-51.62, ,5.5,6.068916209,5.941727935,11.51043236,11.74580546,99, , , ,20,2,0,0.79397064, 
IP,International Paper, ,322130,322130,31,forest and paper products, ,611,3.6,3.4,2.8,3.2,3.7,3.5,68,70,82,91,174,67,20,11,2.8,84,3.9, ,5.5,1,6,1,6,6,1,6,1,6,6,2,3,0,5,0,5,3,1,0,4,2,5,2,5,5,2,5,2,5,3,4,2,4,1,4,2,1,0,3,1,6,6,5,5,5,6,5,1, ,2.5,3.5,1,4.5,0.5,4.5,2.5,1,0,3.5,1.5,5.5, ,INTL PAPER CO,INTL PAPER CO,6104,6104,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,69,58,5946,5667,29080,23617,1395,555,29080,23617,31528,28684,8827,8631,2265,2525,8105,5115,8284,5263,18,16,A,A,B,B,0,1,0,0,0,0,1,0,0,0,0,0,0, , ,2013,115,1898,No,0,1,0.1,9,1,0.1,0,0,1,0.1,2,0.2,10,2012,10,1391000, ,0,3544408,368908, ,0.273418638,0.047971114,10.27780593,10.06972207,4.248495242,4.077537444,10.35863132,10.26409476,0.279973357,0.300899456,0.000618982,0.000677478, ,-11, ,5.5,4.248495242,4.077537444,10.27780593,10.35863132,115,3.6,3.4,611,107,0,1,0.79397064,0.641382581
IPG,Interpublic Group, ,541810,541810,54,"advertising, marketing", ,134,3.8,3.9,3.7,3.1,3.6,2.8,71,66,64,98,18,58,23,17,2.2,17,4.1, ,2.5, ,2,5,2,2,5,2,5,2,2,4,1,4,1,4,1,5,4,0,1,0,3,4,3,3,4,3,4,3,4,2,3,3,2,3,5,3,0,2,0,2,2,3,3,3,2,3,1, ,4,1.5,3.5,2,3,2,5,3.5,0,1.5,0,2.5, ,INTERPUBLIC GROUP OF COS,INTERPUBLIC GROUP OF COS,6136,6136,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,45.4,47.4,816.3,950.3,7122.3,7537.1,267.9,477.1,7122.3,7537.1,12905,12747.2,1129.8,1623.5,658.9,788.6,2215.2,2116.3,2250.8,2151.2, , ,A,A,B,B,1,1,1,0,0,0,3,0,0,0,0,0,0, , ,2013,43,1970,No,0.0156,1,0.111111,8,4,0.444444,1,0.111111,0,0,4,0.444444,9,2012,8,1400000, ,0,3882430,382430, ,0.292740359,0.037614254,8.870985986,8.927592772,3.837299459,3.879499814,9.465370112,9.453066919,0.087547462,0.127361303, , ,0,2, ,2.5,3.837299459,3.879499814,8.870985986,9.465370112,43,3.8,3.9,134,366,0,1,-1.231998686,1.152791025
INTL,INTL FCStone, ,523130,523130,52,diversified financials, ,79,3.6,3.2,3.7,3.5,3.8,3.4,63,56,41,90,20,58,17,23,2.7,27,3.8, ,1,0,1,6,1,1,6,1,6,1,1,5,0,5,0,5,0,5,4,0,1,0,1,6,1,1,6,1,6,1,5,0,5,0,4,1,5,4,0,3,0,1,1,1,1,1,1,1,0, ,5,0,5,0,4.5,0.5,5,4,0,2,0,1, ,INTL FCSTONE INC,INTL FCSTONE INC,31521,31521,9/30/2013,9/30/2014,2013,2014,INDL,C,D,USD,9,9,1.094,1.141,46.2,41.8,478.4,490.9,19.3,19.3,478.4,490.9,2848,3039.7,45.5,45.5,38.2,34.5,335.4,345.4,335.4,345.4, , ,A,A,B-,B-,0, ,0,0,1,0,0,1,0,0,0,0,0, ,0,2013,28,1981,No,0.2002,3,0.333333,5,4,0.444444,1,0.111111,0,0,0,0,9,2012,11,400000, ,330000,740625,10625, ,0.113893858,0.040342809,6.170447203,6.196240441,0.739076112,0.76127301,7.954372273,8.019514105,0.015976124,0.014968582, , ,0,0.047, ,1,0.739076112,0.76127301,6.170447203,7.954372273,28,3.6,3.2,79,39,0,1,-2.244983349,0.641382581
